,ENTITY_CD,AVG_TEACHER_RATING,DISTRICT_BEDS,DISTRICT_NAME,SCHOOL_NAME,TESTED,AVG_TEST_LEVEL,FORCED_CLUSTER,NUM_FREE_LUNCH,PER_FREE_LUNCH,NUM_REDUCED_LUNCH,PER_REDUCED_LUNCH,NUM_LEP,PER_LEP,NUM_AM_IND,PER_AM_IND,NUM_BLACK,PER_BLACK,NUM_HISP,PER_HISP,NUM_ASIAN,PER_ASIAN,NUM_WHITE,PER_WHITE,NUM_Multi,PER_Multi,NUM_SWD,PER_SWD,NUM_FEMALE,PER_FEMALE,NUM_MALE,PER_MALE,NUM_ECDIS,PER_ECDIS,DISTRICT_CD,CSO_NAME,STREET,CITY,PHONE,GRADE_RANGE,NUM_TEACH,NUM_NO_VALID_CERT,PER_NO_VALID_CERT,NUM_TEACH_OUT_CERT,PER_TEACH_OUT_CERT,NUM_FEWER_3YRS_EXP,PER_FEWER_3YRS_EXP,NUM_MAS_PLUS,PER_MAS_PLUS,NUM_CORE,PER_NOT_HQ,NUM_CLASS,NUM_NO_APPROP_CERT,PER_NO_APPROP_CERT,PER_TURN_FIVE_YRS,PER_TURN_ALL,NUM_FT_OTH_PROF_STAFF,NUM_PT_OTH_PROF_STAFF,NUM_FT_PARAPROFESSIONALS,NUM_PT_PARAPROFESSIONALS,NUM_FT_ASST_PRINCIPALS,NUM_PT_ASST_PRINCIPALS,NUM_FT_PRINCIPALS,NUM_PT_PRINCIPALS
184,331900011404,67.94444444444444,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,ACADEMY FOR YOUNG WRITERS,31,2.24,0,370,73,28,6,9,2,4,1,357,71,126,25,5,1,6,1,6,1,83.0,16.0,342.0,68.0,162.0,32.0,398.0,79.0,33190001.0,COURTNEY WINKFIELD,1065 ELTON ST,BROOKLYN,7183881194.0,"6, 9-12, UE, US",33.0,0.0,0.0,19.0,58.0,9.0,27.0,9.0,27.0,110.0,23.0,161.0,56.0,35.0,14.0,21.0,3,0,0,0,2,0,1,0
185,331900011583,78.61111111111111,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,MULTICULTURAL HIGH SCHOOL,58,1.3900000000000001,0,295,92,5,2,299,93,0,0,0,0,320,100,0,0,1,0,0,0,7.0,2.0,151.0,47.0,170.0,53.0,300.0,93.0,33190001.0,ALEXANDRA HERNANDEZ,999 JAMAICA AVE-RM 436,BROOKLYN,7188272796.0,9-12,27.0,1.0,4.0,14.0,52.0,3.0,11.0,13.0,48.0,149.0,33.0,190.0,60.0,32.0,0.0,5.0,3,0,0,0,2,0,1,0
186,331900011615,81.70212765957447,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,TRANSIT TECH CAREER AND TECHNICAL EDUCATION HIGH SCHOOL,258,1.7999999999999998,0,809,70,49,4,48,4,11,1,760,66,292,25,71,6,15,1,1,0,243.0,21.0,169.0,15.0,981.0,85.0,859.0,75.0,33190001.0,MARLON BYNUM,1 WELLS ST,BROOKLYN,7186475204.0,"9-12, US",63.0,0.0,0.0,6.0,10.0,1.0,2.0,44.0,70.0,163.0,6.0,232.0,16.0,7.0,67.0,17.0,9,0,0,0,6,0,1,0
187,331900011659,81.52380952380952,331900010000,NEW YORK CITY GEOGRAPHIC DISTRICT #19,CYPRESS HILLS COLLEGIATE PREPARATORY SCHOOL,53,1.83,0,315,85,12,3,82,22,3,1,61,16,268,72,23,6,15,4,0,0,59.0,16.0,170.0,46.0,200.0,54.0,327.0,88.0,33190001.0,AMY YAGER,999 JAMAICA AVE,BROOKLYN,7186471672.0,"9-12, US",26.0,0.0,0.0,2.0,8.0,3.0,12.0,6.0,23.0,91.0,9.0,138.0,9.0,7.0,40.0,27.0,3,0,0,0,3,0,1,0
188,332000010062,87.19047619047619,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,JHS 62 DITMAS,57,3.41,1,1111,86,63,5,344,27,0,0,336,26,407,32,380,30,162,13,2,0,228.0,18.0,623.0,48.0,664.0,52.0,1174.0,91.0,33200001.0,BARRY KEVORKIAN,700 CORTELYOU RD,BROOKLYN,7189415450.0,"6-8, US",93.0,2.0,2.0,4.0,4.0,7.0,8.0,45.0,48.0,225.0,7.0,318.0,17.0,5.0,0.0,2.0,9,1,0,0,4,0,1,0
189,332000010104,85.24561403508773,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,PS/IS 104 THE FORT HAMILTON SCHOOL,60,3.44,1,666,57,121,10,119,10,2,0,48,4,315,27,218,19,572,49,22,2,161.0,14.0,550.0,47.0,627.0,53.0,787.0,67.0,33200001.0,MARIE DIBELLA,9115 5TH AVE,BROOKLYN,7188364630.0,K-8,70.0,0.0,0.0,4.0,6.0,4.0,6.0,32.0,46.0,276.0,5.0,378.0,26.0,7.0,0.0,9.0,8,0,0,0,3,0,1,0
190,332000010163,91.85365853658537,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,PS 163 BATH BEACH,24,3.96,1,493,79,42,7,112,18,0,0,6,1,189,30,180,29,243,39,3,0,146.0,24.0,282.0,45.0,339.0,55.0,535.0,86.0,33200001.0,MARYANN WASMUTH,109 BAY 14TH ST,BROOKLYN,7182369003.0,"K-8, UE",44.0,0.0,0.0,1.0,2.0,1.0,2.0,32.0,73.0,72.0,4.0,99.0,3.0,3.0,0.0,9.0,8,0,0,0,1,0,1,0
191,332000010180,87.0625,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,SEEALL ACADEMY (THE),29,3.7900000000000005,1,859,79,84,8,268,24,3,0,15,1,245,22,475,43,346,32,10,1,172.0,16.0,486.0,44.0,608.0,56.0,944.0,86.0,33200001.0,GARY WILLIAMS,5601 16TH AVE,BROOKLYN,7188518070.0,"PK-8, UE",86.0,0.0,0.0,8.0,9.0,6.0,7.0,47.0,55.0,242.0,10.0,344.0,34.0,10.0,0.0,13.0,9,0,0,0,4,0,1,0
192,332000010192,86.28125,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,PS 192 MAGNET SCHOOL FOR MATH AND SCIENCE INQUIRY,17,3.24,1,399,70,4,1,179,31,1,0,16,3,288,50,128,22,139,24,0,0,139.0,24.0,269.0,47.0,303.0,53.0,403.0,70.0,33200001.0,LISET ISAAC,4715 18TH AVE,BROOKLYN,7186333061.0,"PK-8, UE",56.0,1.0,2.0,2.0,4.0,5.0,9.0,34.0,61.0,93.0,1.0,153.0,3.0,2.0,40.0,18.0,7,0,0,0,1,0,1,0
193,332000010201,86.78205128205128,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,JHS 201 THE DYKER HEIGHTS,235,3.91,1,899,63,176,12,131,9,2,0,11,1,190,13,665,46,563,39,3,0,165.0,12.0,695.0,48.0,739.0,52.0,1075.0,75.0,33200001.0,ROBERT CIULLA,8010 12TH AVE,BROOKLYN,7188339363.0,"6-8, UE, US",84.0,0.0,0.0,1.0,1.0,3.0,4.0,60.0,71.0,254.0,2.0,336.0,6.0,2.0,0.0,6.0,8,0,0,0,3,0,1,0
194,332000010220,85.52564102564102,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,JHS 220 JOHN J PERSHING,140,3.47,1,1067,77,6,0,523,38,0,0,22,2,628,45,646,47,92,7,1,0,207.0,15.0,628.0,45.0,761.0,55.0,1075.0,77.0,33200001.0,LORETTA WITEK,4812 9TH AVE,BROOKLYN,7186338200.0,"6-8, UE, US",99.0,0.0,0.0,7.0,7.0,15.0,15.0,40.0,40.0,261.0,10.0,384.0,29.0,8.0,7.0,8.0,8,0,0,0,3,0,1,0
195,332000010223,85.93650793650794,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,JHS 223 THE MONTAUK,57,3.4800000000000004,1,854,91,32,3,350,37,2,0,75,8,261,28,508,54,94,10,0,0,138.0,15.0,464.0,49.0,476.0,51.0,886.0,94.0,33200001.0,ANDREW FRANK,4200 16TH AVE,BROOKLYN,7184380155.0,"6-8, US",64.0,0.0,0.0,14.0,22.0,7.0,11.0,37.0,58.0,168.0,18.0,236.0,46.0,19.0,0.0,11.0,5,0,0,0,2,0,1,0
196,332000010227,86.34177215189874,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,JHS 227 EDWARD B SHALLOW,88,3.9800000000000004,1,1100,84,100,8,389,30,1,0,8,1,344,26,757,58,197,15,1,0,191.0,15.0,610.0,47.0,698.0,53.0,1201.0,92.0,33200001.0,EDWIN HERNANDEZ,6500 16TH AVE,BROOKLYN,7182568218.0,"6-8, US",89.0,1.0,1.0,7.0,8.0,6.0,7.0,54.0,61.0,234.0,5.0,344.0,19.0,6.0,20.0,16.0,10,0,0,0,4,0,1,0
197,332000010229,86.25,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,PS 229 DYKER,32,3.46,1,502,45,108,10,103,9,4,0,7,1,127,11,562,51,405,36,7,1,154.0,14.0,542.0,49.0,570.0,51.0,610.0,55.0,33200001.0,ROBERT ZAPPULLA,1400 BENSON AVE,BROOKLYN,7182365447.0,PK-8,66.0,0.0,0.0,0.0,0.0,1.0,2.0,32.0,48.0,177.0,0.0,203.0,0.0,0.0,20.0,13.0,4,1,0,0,1,1,1,0
198,332000010259,91.26829268292683,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,JHS 259 WILLIAM MCKINLEY,137,3.95,1,1053,74,101,7,213,15,1,0,25,2,382,27,564,39,456,32,2,0,179.0,13.0,674.0,47.0,756.0,53.0,1154.0,81.0,33200001.0,JANICE GEARY,7301 FT HAMILTON PKWY,BROOKLYN,7188331000.0,"6-8, UE, US",82.0,0.0,0.0,6.0,7.0,5.0,6.0,36.0,44.0,312.0,8.0,373.0,28.0,8.0,10.0,16.0,7,0,0,0,5,0,1,0
199,332000011445,85.25531914893617,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,NEW UTRECHT HIGH SCHOOL,391,3.18,1,2350,71,182,6,700,21,1,0,144,4,947,29,1253,38,933,28,16,0,570.0,17.0,1372.0,42.0,1922.0,58.0,2532.0,77.0,33200001.0,MAUREEN GOLDFARB,1601 80TH ST,BROOKLYN,7182322500.0,"9-12, US",170.0,0.0,0.0,27.0,16.0,12.0,7.0,99.0,58.0,516.0,11.0,775.0,97.0,13.0,20.0,10.0,22,0,0,0,11,0,1,0
200,332000011485,84.61538461538461,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,HIGH SCHOOL OF TELECOMMUNICATIONS ARTS AND TECHNOLOGY,249,2.2699999999999996,0,950,73,113,9,86,7,3,0,114,9,739,56,226,17,222,17,5,0,319.0,24.0,603.0,46.0,706.0,54.0,1063.0,81.0,33200001.0,XHENETE SHEPARD,350 67TH ST,BROOKLYN,7187593400.0,"9-12, US",80.0,2.0,3.0,12.0,15.0,8.0,10.0,33.0,41.0,293.0,9.0,401.0,60.0,15.0,0.0,10.0,9,0,0,0,6,0,1,0
201,332000011490,85.80838323353294,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,FORT HAMILTON HIGH SCHOOL,556,2.84,1,2475,58,218,5,838,20,2,0,216,5,1236,29,1328,31,1442,34,58,1,621.0,15.0,1955.0,46.0,2327.0,54.0,2694.0,63.0,33200001.0,KAYE HOULIHAN,8301 SHORE RD,BROOKLYN,7187481537.0,"9-12, US",209.0,0.0,0.0,28.0,13.0,17.0,8.0,131.0,63.0,775.0,11.0,1003.0,117.0,12.0,17.0,13.0,25,1,0,0,11,1,1,0
202,332000011505,93.8840579710145,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,FRANKLIN DELANO ROOSEVELT HIGH SCHOOL,160,3.24,1,2371,77,130,4,1107,36,17,1,340,11,865,28,1268,41,593,19,2,0,421.0,14.0,1326.0,43.0,1759.0,57.0,2501.0,81.0,33200001.0,STEVEN DEMARCO,5800 20TH AVE,BROOKLYN,7186218800.0,"9-12, US",172.0,0.0,0.0,25.0,15.0,12.0,7.0,117.0,68.0,802.0,10.0,1044.0,105.0,10.0,0.0,7.0,24,1,0,0,13,1,1,0
203,332000011609,85.0,332000010000,NEW YORK CITY GEOGRAPHIC DISTRICT #20,URBAN ASSEMBLY SCHOOL FOR CRIMINAL JUSTICE,91,2.75,0,402,84,31,6,50,10,3,1,133,28,100,21,195,41,46,10,1,0,73.0,15.0,478.0,100.0,0.0,0.0,434.0,91.0,33200001.0,MARIELA GRAHAM,4200 16TH AVE,BROOKLYN,7184383893.0,"6-12, US",37.0,0.0,0.0,6.0,16.0,12.0,32.0,7.0,19.0,126.0,10.0,166.0,18.0,11.0,58.0,45.0,4,0,0,0,1,0,1,0
204,332100010098,86.2,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,IS 98 BAY ACADEMY,150,3.9800000000000004,1,683,50,165,12,16,1,4,0,63,5,112,8,431,32,754,55,0,0,92.0,7.0,732.0,54.0,632.0,46.0,848.0,62.0,33210001.0,MARIA TIMO,1401 EMMONS AVE,BROOKLYN,7188919005.0,"6-8, US",66.0,0.0,0.0,7.0,11.0,3.0,5.0,41.0,62.0,225.0,13.0,255.0,33.0,13.0,14.0,5.0,4,0,0,0,3,0,1,0
205,332100010099,91.65,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,PS 99 ISAAC ASIMOV,28,3.33,1,474,60,8,1,206,26,2,0,81,10,149,19,320,40,234,30,5,1,146.0,18.0,384.0,49.0,407.0,51.0,482.0,61.0,33210001.0,GREGORY PIRRAGLIA,1120 E 10TH ST,BROOKLYN,7183389201.0,"PK-8, UE, US",50.0,0.0,0.0,1.0,2.0,6.0,12.0,36.0,72.0,66.0,0.0,115.0,1.0,1.0,0.0,14.0,3,2,0,0,2,0,1,0
206,332100010226,84.34,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,PS 226 ALFRED DE B MASON,29,3.48,1,709,77,70,8,154,17,3,0,17,2,283,31,245,27,372,40,1,0,207.0,22.0,437.0,47.0,484.0,53.0,780.0,85.0,33210001.0,SHERRY TANNENBAUM,6006 23RD AVE,BROOKLYN,7182561118.0,"PK-8, UE, US",76.0,0.0,0.0,0.0,0.0,5.0,7.0,53.0,70.0,177.0,0.0,257.0,0.0,0.0,43.0,10.0,15,0,0,0,3,0,1,0
207,332100010238,86.23684210526316,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,PS 238 ANNE SULLIVAN,13,3.0,1,381,75,1,0,130,26,0,0,24,5,264,52,90,18,127,25,2,0,127.0,25.0,231.0,46.0,276.0,54.0,382.0,75.0,33210001.0,HARLA JOY MUSOFF-WEISS,1633 E 8TH ST,BROOKLYN,7183394355.0,"PK-8, UE, US",51.0,0.0,0.0,0.0,0.0,3.0,6.0,32.0,63.0,88.0,0.0,153.0,1.0,1.0,0.0,11.0,13,2,0,0,2,0,1,0
208,332100010239,89.36363636363636,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,MARK TWAIN IS 239 FOR THE GIFTED AND TALENTED,205,4.109999999999999,1,375,29,135,10,10,1,0,0,142,11,78,6,393,30,691,53,11,1,103.0,8.0,711.0,54.0,604.0,46.0,510.0,39.0,33210001.0,KAREN DITOLLA,2401 NEPTUNE AVE,BROOKLYN,7182660814.0,"6-8, UE",69.0,0.0,0.0,8.0,12.0,12.0,17.0,35.0,51.0,276.0,5.0,311.0,21.0,7.0,8.0,9.0,5,0,0,0,3,1,1,0
209,332100010303,80.93939393939394,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,IS 303 HERBERT S EISENBERG ,73,3.29,1,346,61,5,1,61,11,0,0,87,15,184,32,111,20,184,32,2,0,106.0,19.0,287.0,51.0,281.0,49.0,351.0,62.0,33210001.0,CARMEN AMADOR,501 WEST AVE,BROOKLYN,7189960100.0,"6-8, US",38.0,0.0,0.0,0.0,0.0,5.0,13.0,15.0,39.0,85.0,0.0,112.0,0.0,0.0,33.0,31.0,3,1,0,0,2,0,1,0
210,332100011344,84.6923076923077,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,RACHEL CARSON HIGH SCHOOL FOR COASTAL STUDIES,83,2.4700000000000006,0,295,58,5,1,53,10,8,2,112,22,110,22,74,15,203,40,0,0,89.0,18.0,232.0,46.0,275.0,54.0,300.0,59.0,33210001.0,EDWARD WILENSKY,521 WEST AVE,BROOKLYN,7182650329.0,9-12,29.0,0.0,0.0,4.0,14.0,2.0,7.0,8.0,28.0,116.0,11.0,133.0,18.0,14.0,0.0,7.0,5,1,0,0,2,0,1,0
211,332100011348,79.36363636363636,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,HIGH SCHOOL OF SPORTS MANAGEMENT,63,2.08,0,250,76,14,4,16,5,1,0,231,70,69,21,8,2,17,5,2,1,60.0,18.0,33.0,10.0,295.0,90.0,264.0,80.0,33210001.0,ROBIN PITTS,2630 BENSON AVE,BROOKLYN,7183337650.0,"9-12, US",22.0,0.0,0.0,1.0,5.0,3.0,14.0,9.0,41.0,90.0,6.0,120.0,7.0,6.0,40.0,29.0,2,0,0,0,2,0,1,0
212,332100011410,81.62765957446808,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,ABRAHAM LINCOLN HIGH SCHOOL,392,2.11,0,1450,64,87,4,327,14,12,1,851,37,528,23,390,17,489,21,11,0,337.0,15.0,956.0,42.0,1325.0,58.0,1539.0,67.0,33210001.0,ARI HOOGENBOOM,2800 OCEAN PKWY,BROOKLYN,7183337400.0,"9-12, US",128.0,1.0,1.0,18.0,14.0,11.0,9.0,71.0,55.0,409.0,12.0,528.0,66.0,13.0,47.0,24.0,15,0,0,0,9,0,1,0
213,332100011468,87.63888888888889,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,KINGSBOROUGH EARLY COLLEGE SCHOOL,79,2.96,1,369,67,48,9,8,1,4,1,138,25,134,24,41,7,236,43,1,0,83.0,15.0,247.0,45.0,307.0,55.0,417.0,75.0,33210001.0,CONNIE HAMILTON,2630 BENSON AVE,BROOKLYN,7183337850.0,6-12,37.0,2.0,5.0,3.0,8.0,8.0,22.0,9.0,24.0,115.0,7.0,156.0,12.0,8.0,0.0,3.0,4,0,0,0,3,0,1,0
214,332100011525,85.71270718232044,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,EDWARD R MURROW HIGH SCHOOL,660,2.17,0,1912,48,246,6,328,8,6,0,918,23,831,21,1086,27,1126,28,46,1,658.0,16.0,2341.0,58.0,1672.0,42.0,2159.0,54.0,33210001.0,ALLEN BARGE,1600 AVE L,BROOKLYN,7182589283.0,"9-12, US",201.0,0.0,0.0,35.0,17.0,6.0,3.0,138.0,69.0,776.0,16.0,965.0,151.0,16.0,0.0,12.0,25,0,0,0,11,0,1,0
215,332100011540,70.6930693069307,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,JOHN DEWEY HIGH SCHOOL,324,1.91,0,1470,80,110,6,443,24,9,0,487,26,392,21,724,39,235,13,2,0,229.0,12.0,838.0,45.0,1011.0,55.0,1580.0,85.0,33210001.0,KATHLEEN ELVIN,50 AVE X,BROOKLYN,7183736400.0,"9-12, US",95.0,0.0,0.0,12.0,13.0,16.0,17.0,70.0,74.0,332.0,13.0,432.0,48.0,11.0,27.0,15.0,12,0,0,0,11,0,1,0
216,332100011559,87.06666666666666,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,LIFE ACADEMY HIGH SCHOOL FOR FILM AND MUSIC,65,2.09,0,221,84,10,4,6,2,0,0,139,53,70,27,10,4,42,16,2,1,56.0,21.0,151.0,57.0,112.0,43.0,231.0,88.0,33210001.0,LISA FERRAIOLA,2630 BENSON AVE,BROOKLYN,7183337750.0,9-12,15.0,0.0,0.0,1.0,7.0,1.0,7.0,9.0,60.0,46.0,9.0,65.0,5.0,8.0,,7.0,2,1,0,0,1,0,1,0
217,332100011690,83.88235294117646,332100010000,NEW YORK CITY GEOGRAPHIC DISTRICT #21,BROOKLYN STUDIO SECONDARY SCHOOL,220,2.2699999999999996,0,615,69,63,7,108,12,0,0,49,5,211,24,136,15,501,56,0,0,159.0,18.0,435.0,48.0,462.0,52.0,679.0,76.0,33210001.0,ANDREA CILIOTTA,8310 21ST AVE,BROOKLYN,7182665032.0,"6-12, US",56.0,1.0,2.0,8.0,14.0,4.0,7.0,30.0,54.0,174.0,8.0,263.0,26.0,10.0,0.0,9.0,6,1,0,0,3,0,1,0
218,332200010014,85.21875,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,JHS 14 SHELL BANK,18,3.11,1,455,82,32,6,90,16,0,0,301,54,91,16,55,10,105,19,4,1,158.0,28.0,247.0,44.0,309.0,56.0,488.0,88.0,33220001.0,TERI AHEARN,2424 BATCHELDER ST,BROOKLYN,7187430220.0,"6-8, UE, US",42.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,52.0,113.0,0.0,131.0,0.0,0.0,,20.0,11,0,0,0,2,0,0,0
219,332200010078,79.93181818181819,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,JHS 78 ROY H MANN ,41,3.2600000000000002,1,616,67,79,9,35,4,7,1,695,76,76,8,27,3,105,12,3,0,206.0,23.0,453.0,50.0,460.0,50.0,695.0,76.0,33220001.0,ANTHONY CUSUMANO,1420 E 68TH ST,BROOKLYN,7187634701.0,"6-8, UE, US",63.0,0.0,0.0,1.0,2.0,4.0,6.0,34.0,54.0,115.0,0.0,153.0,4.0,3.0,0.0,13.0,8,0,0,0,3,0,1,0
220,332200010109,82.73529411764706,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,PS 109,13,3.08,1,459,83,27,5,40,7,0,0,452,82,82,15,6,1,7,1,4,1,153.0,28.0,261.0,47.0,290.0,53.0,486.0,88.0,33220001.0,DWIGHT CHASE,1001 E 45TH ST,BROOKLYN,7186933426.0,"K-8, UE, US",49.0,0.0,0.0,0.0,0.0,2.0,4.0,25.0,51.0,125.0,0.0,157.0,1.0,1.0,0.0,8.0,10,0,0,0,3,0,1,0
221,332200010206,84.3731343283582,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,PS 206 JOSEPH F LAMB,29,4.27,1,791,59,135,10,240,18,5,0,35,3,122,9,627,47,539,41,2,0,159.0,12.0,643.0,48.0,687.0,52.0,929.0,70.0,33220001.0,DEIRDRE KEYES,2200 GRAVESEND NECK RD,BROOKLYN,7187435598.0,PK-8,80.0,1.0,1.0,1.0,1.0,7.0,9.0,43.0,54.0,193.0,2.0,281.0,4.0,1.0,15.0,8.0,13,0,0,0,3,0,1,0
222,332200010234,85.36585365853658,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,JHS 234 ARTHUR W CUNNINGHAM ,246,3.84,1,1063,57,194,10,152,8,8,0,305,16,229,12,504,27,812,43,9,0,188.0,10.0,884.0,47.0,983.0,53.0,1257.0,67.0,33220001.0,SUSAN SCHAEFFER,1875 E 17TH ST,BROOKLYN,7186451334.0,"6-8, UE, US",96.0,0.0,0.0,3.0,3.0,4.0,4.0,62.0,65.0,316.0,0.0,411.0,15.0,4.0,29.0,12.0,10,0,0,0,3,0,1,0
223,332200010240,84.5,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,ANDRIES HUDDE SCHOOL,85,3.82,1,679,74,70,8,105,11,4,0,605,66,93,10,167,18,45,5,1,0,157.0,17.0,430.0,47.0,485.0,53.0,750.0,82.0,33220001.0,ELENA O'SULLIVAN,2500 NOSTRAND AVE,BROOKLYN,7182533700.0,"6-8, US",56.0,0.0,0.0,7.0,13.0,2.0,4.0,28.0,50.0,179.0,11.0,234.0,27.0,12.0,25.0,16.0,7,0,0,0,2,0,1,0
224,332200010278,85.41379310344827,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,JHS 278 MARINE PARK ,70,3.1,1,674,63,103,10,49,5,6,1,500,47,199,19,72,7,290,27,1,0,175.0,16.0,546.0,51.0,522.0,49.0,777.0,73.0,33220001.0,DEBRA GAROFALO,1925 STUART ST,BROOKLYN,7183753523.0,"6-8, UE, US",74.0,0.0,0.0,3.0,4.0,12.0,16.0,38.0,51.0,253.0,2.0,308.0,12.0,4.0,33.0,18.0,9,0,0,0,3,0,1,0
225,332200011405,84.28289473684211,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,MIDWOOD HIGH SCHOOL,275,3.17,1,1709,44,185,5,143,4,0,0,1219,32,469,12,1290,33,880,23,11,0,239.0,6.0,2160.0,56.0,1709.0,44.0,1894.0,49.0,33220001.0,MICHAEL MCDONNELL,2839 BEDFORD AVE,BROOKLYN,7187248500.0,"9-12, US",166.0,2.0,1.0,10.0,6.0,8.0,5.0,103.0,62.0,640.0,4.0,780.0,49.0,6.0,36.0,18.0,19,0,0,0,11,0,1,0
226,332200011425,86.10204081632654,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,JAMES MADISON HIGH SCHOOL,559,2.21,0,1721,56,230,7,387,13,9,0,537,17,486,16,656,21,1399,45,0,0,422.0,14.0,1313.0,43.0,1774.0,57.0,1960.0,63.0,33220001.0,JODIE COHEN,3787 BEDFORD AVE,BROOKLYN,7187587200.0,"9-12, US",152.0,0.0,0.0,22.0,14.0,11.0,7.0,93.0,61.0,557.0,12.0,666.0,87.0,13.0,13.0,13.0,17,1,0,0,10,0,1,0
227,332200011535,87.42307692307692,332200010000,NEW YORK CITY GEOGRAPHIC DISTRICT #22,LEON M GOLDSTEIN HIGH SCHOOL FOR THE SCIENCES,82,2.66,0,361,34,130,12,10,1,3,0,93,9,107,10,189,18,649,62,9,1,127.0,12.0,607.0,58.0,443.0,42.0,491.0,47.0,33220001.0,SCOTT HUGHES,1830 SHORE BLVD,BROOKLYN,7183868500.0,"9-12, US",52.0,1.0,2.0,17.0,33.0,5.0,10.0,35.0,67.0,311.0,18.0,354.0,65.0,18.0,25.0,9.0,6,0,0,0,3,0,1,0
228,332300010137,82.05263157894737,332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,PS/IS 137 RACHAEL JEAN MITCHELL,10,3.0,1,244,86,9,3,9,3,20,7,205,72,52,18,2,1,4,1,1,0,75.0,26.0,136.0,48.0,148.0,52.0,253.0,89.0,33230001.0,ZINA COOPER,121 SARATOGA AVE,BROOKLYN,7184532926.0,"PK-8, UE",26.0,0.0,0.0,2.0,8.0,1.0,4.0,13.0,50.0,69.0,0.0,89.0,6.0,7.0,0.0,11.0,4,0,0,0,1,0,1,0
229,332300010671,83.0,332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,MOTT HALL BRIDGES ACADEMY,19,3.26,1,172,82,10,5,2,1,2,1,173,82,32,15,0,0,2,1,2,1,59.0,28.0,112.0,53.0,99.0,47.0,182.0,86.0,33230001.0,NADIA LOPEZ,210 CHESTER ST,BROOKLYN,7183456912.0,"6-8, US",18.0,0.0,0.0,3.0,17.0,8.0,44.0,3.0,17.0,59.0,3.0,73.0,6.0,8.0,44.0,27.0,1,0,0,0,0,0,1,0
230,332300011493,77.6,332300010000,NEW YORK CITY GEOGRAPHIC DISTRICT #23,BROOKLYN COLLEGIATE-A COLLEGE BOARD SCHOOL,70,1.7000000000000002,0,304,79,25,6,14,4,5,1,333,86,41,11,6,2,2,1,0,0,85.0,22.0,163.0,42.0,224.0,58.0,329.0,85.0,33230001.0,AMOTE SIAS,2021 BERGEN ST,BROOKLYN,7189221145.0,"8-12, US",24.0,1.0,4.0,11.0,46.0,4.0,17.0,9.0,38.0,95.0,31.0,135.0,53.0,39.0,20.0,23.0,5,0,0,0,1,0,1,0
